user_id,n_recs,n_shared_genre,shortcut_fraction,holdout_recall@10,holdout_long_tail_recall@10
136364,10,10,1.0,0.0,0.0
136430,10,10,1.0,0.0,
136445,10,10,1.0,0.0,
136471,10,10,1.0,0.0,0.0
136628,10,10,1.0,0.0,
136669,10,10,1.0,0.0,
136706,10,10,1.0,0.0,0.0
136789,10,10,1.0,0.0,
136823,10,10,1.0,0.0,
136838,10,10,1.0,0.0,
136968,10,10,1.0,0.0,0.0
136973,10,9,0.9,0.0,
136976,10,10,1.0,0.0,0.0
137033,10,10,1.0,0.0,
137117,10,10,1.0,0.0,
137136,10,10,1.0,0.0,
137172,10,10,1.0,0.0,
137314,10,10,1.0,0.0,
137351,10,10,1.0,0.0,
137361,10,10,1.0,0.0,
137592,10,10,1.0,0.0,0.0
137736,10,10,1.0,0.0,
137884,10,10,1.0,0.0,
137982,10,10,1.0,0.0,
138080,10,10,1.0,0.0,
138230,10,10,1.0,0.0,
138271,10,10,1.0,0.0,
138467,10,10,1.0,0.0,0.0
138598,10,10,1.0,0.0,0.0
138818,10,10,1.0,0.0,
138862,10,10,1.0,0.0,
138931,10,10,1.0,0.0,
138986,10,10,1.0,0.0,
139221,10,10,1.0,0.0,
139309,10,10,1.0,0.0,
139312,10,10,1.0,0.0,
139363,10,10,1.0,0.0,
139417,10,10,1.0,0.0,0.0
139569,10,10,1.0,0.0,
139596,10,10,1.0,0.0,
139679,10,10,1.0,0.0,0.0
139783,10,10,1.0,0.0,
139847,10,10,1.0,0.0,
139915,10,10,1.0,0.0,
139923,10,10,1.0,0.0,
140019,10,10,1.0,0.0,0.0
140080,10,10,1.0,0.0,0.0
140113,10,10,1.0,0.0,
140175,10,10,1.0,0.0,
140194,10,10,1.0,0.0,0.0
140356,10,10,1.0,0.0,
140497,10,10,1.0,0.0,
140520,10,10,1.0,0.0,
140597,10,10,1.0,0.0,0.0
140604,10,10,1.0,0.0,
140719,10,10,1.0,0.0,0.0
140880,10,10,1.0,0.0,
141012,10,10,1.0,0.0,0.0
141130,10,10,1.0,0.0,0.0
141174,10,10,1.0,0.0,0.0
141178,10,10,1.0,0.0,
141262,10,10,1.0,0.0,0.0
141266,10,10,1.0,0.0,
141310,10,10,1.0,0.0,0.0
141323,10,10,1.0,0.0,
141352,10,10,1.0,0.0,0.0
141365,10,10,1.0,0.0,
141415,10,10,1.0,0.0,0.0
141456,10,10,1.0,0.0,
141479,10,10,1.0,0.0,
141508,10,10,1.0,0.0,
141512,10,10,1.0,0.0,
141514,10,10,1.0,0.0,
141527,10,10,1.0,0.0,0.0
141866,10,10,1.0,0.0,
141895,10,9,0.9,0.0,0.0
141902,10,10,1.0,0.0,
141949,10,10,1.0,0.0,
141988,10,10,1.0,0.0,
141994,10,10,1.0,0.0,0.0
142037,10,10,1.0,0.0,
142058,10,10,1.0,0.0,0.0
142086,10,10,1.0,0.0,
142291,10,10,1.0,0.0,
142350,10,10,1.0,0.0,
142612,10,10,1.0,0.0,
142743,10,10,1.0,0.0,
142759,10,10,1.0,0.0,
142800,10,10,1.0,0.0,0.0
142816,10,10,1.0,0.0,0.0
142937,10,10,1.0,0.0,
142957,10,10,1.0,0.0,0.0
143010,10,10,1.0,0.0,
143024,10,10,1.0,0.0,
143089,10,10,1.0,0.0,
143227,10,10,1.0,0.0,
143263,10,10,1.0,0.0,0.0
143270,10,10,1.0,0.0,
143294,10,10,1.0,0.0,0.0
143320,10,10,1.0,0.0,
143558,10,10,1.0,0.0,
143613,10,10,1.0,0.0,
143652,10,10,1.0,0.0,
143851,10,10,1.0,0.0,
143928,10,10,1.0,0.0,
143944,10,10,1.0,0.0,
144034,10,10,1.0,0.0,
144176,10,10,1.0,0.0,0.0
144194,10,10,1.0,0.0,
144285,10,10,1.0,0.0,0.0
144378,10,10,1.0,0.0,
144389,10,10,1.0,0.0,0.0
144444,10,10,1.0,0.0,
144526,10,10,1.0,0.0,
144565,10,10,1.0,0.0,
144616,10,10,1.0,0.0,
144645,10,10,1.0,0.0,
144652,10,10,1.0,0.0,0.0
144737,10,10,1.0,0.0,
144777,10,10,1.0,0.0,
144900,10,10,1.0,0.0,0.0
145019,10,10,1.0,0.0,
145194,10,10,1.0,0.0,
145219,10,10,1.0,0.0,
145293,10,10,1.0,0.0,
145309,10,10,1.0,0.0,
145409,10,10,1.0,0.0,0.0
145416,10,10,1.0,0.0,
145418,10,10,1.0,0.0,
145527,10,10,1.0,0.0,
145722,10,10,1.0,0.0,0.0
145748,10,10,1.0,0.0,
146057,10,10,1.0,0.0,0.0
146108,10,10,1.0,0.0,
146202,10,10,1.0,0.0,0.0
146387,10,10,1.0,0.0,
146413,10,10,1.0,0.0,
146425,10,10,1.0,0.0,
146485,10,10,1.0,0.0,
146511,10,10,1.0,0.0,
146593,10,10,1.0,0.0,
146665,10,10,1.0,0.0,0.0
147351,10,10,1.0,0.0,
147450,10,10,1.0,0.0,
147452,10,10,1.0,0.0,
147621,10,10,1.0,0.0,
147623,10,10,1.0,0.0,0.0
147632,10,10,1.0,0.0,0.0
147717,10,10,1.0,0.0,0.0
147733,10,10,1.0,0.0,
147803,10,10,1.0,0.0,0.0
147992,10,10,1.0,0.0,0.0
147997,10,10,1.0,0.0,
148086,10,10,1.0,0.0,0.0
148214,10,10,1.0,0.0,
148273,10,10,1.0,0.0,0.0
148296,10,10,1.0,0.0,0.0
148372,10,10,1.0,0.0,
148375,10,10,1.0,0.14285714285714285,0.0
148465,10,10,1.0,0.0,
148503,10,10,1.0,0.0,
148622,10,10,1.0,0.0,
148700,10,10,1.0,0.0,
148714,10,10,1.0,0.0,
148957,10,10,1.0,0.0,
148969,10,10,1.0,0.0,
149154,10,10,1.0,0.0,
149176,10,10,1.0,0.0,
149214,10,10,1.0,0.0,
149228,10,10,1.0,0.034482758620689655,0.0
149375,10,10,1.0,0.0,
149415,10,10,1.0,0.0,
149541,10,10,1.0,0.0,
149571,10,10,1.0,0.0,
149907,10,10,1.0,0.0,
149940,10,10,1.0,0.0,0.0
149955,10,10,1.0,0.0,
149987,10,10,1.0,0.0,0.0
150038,10,10,1.0,0.0,
150045,10,10,1.0,0.0,
150138,10,10,1.0,0.0,
150217,10,10,1.0,0.0,
150339,10,10,1.0,0.0,
150481,10,10,1.0,0.0,
150708,10,10,1.0,0.0,
150868,10,10,1.0,0.0,
150876,10,10,1.0,0.0,0.0
151016,10,10,1.0,0.037037037037037035,
151045,10,10,1.0,0.0,
151057,10,10,1.0,0.0,
151248,10,10,1.0,0.0,
151277,10,10,1.0,0.0,
151317,10,10,1.0,0.0,
151429,10,10,1.0,0.0,0.0
151504,10,10,1.0,0.0,
151524,10,10,1.0,0.0,
151655,10,10,1.0,0.0,
151759,10,10,1.0,0.0,0.0
151855,10,10,1.0,0.0,
152007,10,10,1.0,0.0,
152037,10,10,1.0,0.0,0.0
152065,10,10,1.0,0.0,
152167,10,10,1.0,0.0,
152190,10,10,1.0,0.0,
152384,10,10,1.0,0.0,
152586,10,10,1.0,0.0,
152591,10,10,1.0,0.0,
152609,10,10,1.0,0.0,
152619,10,10,1.0,0.0,0.0
152756,10,10,1.0,0.0,
152911,10,10,1.0,0.0,
153061,10,10,1.0,0.0,0.0
153213,10,10,1.0,0.0,
153244,10,10,1.0,0.0,
153284,10,10,1.0,0.0,
153310,10,10,1.0,0.0,
153378,10,10,1.0,0.0,
153466,10,10,1.0,0.0,
153525,10,10,1.0,0.0,
153537,10,10,1.0,0.0,
153664,10,10,1.0,0.0,
153704,10,9,0.9,0.0,
153859,10,10,1.0,0.0,
154232,10,10,1.0,0.0,
154252,10,10,1.0,0.0,
154281,10,10,1.0,0.0,
154445,10,10,1.0,0.0,
154448,10,10,1.0,0.0,
154460,10,10,1.0,0.0,
154578,10,10,1.0,0.0,
154641,10,10,1.0,0.0,
154661,10,10,1.0,0.0,0.0
154810,10,10,1.0,0.0,0.0
154848,10,10,1.0,0.0,
154857,10,10,1.0,0.0,0.0
154888,10,10,1.0,0.0,
154932,10,10,1.0,0.0,
155080,10,10,1.0,0.0,
155096,10,10,1.0,0.0,
155248,10,10,1.0,0.0,
155272,10,10,1.0,0.0,0.0
155280,10,10,1.0,0.0,
155394,10,10,1.0,0.0,
155410,10,10,1.0,0.0,
155440,10,10,1.0,0.0,
155540,10,10,1.0,0.0,
155555,10,10,1.0,0.0,
155574,10,10,1.0,0.0,
155660,10,10,1.0,0.0,
155686,10,10,1.0,0.0,
155733,10,10,1.0,0.0,
155869,10,10,1.0,0.0,
155888,10,10,1.0,0.0,
155904,10,10,1.0,0.0,
155945,10,10,1.0,0.0,
155986,10,10,1.0,0.0,0.0
156056,10,10,1.0,0.0,
156140,10,10,1.0,0.0,
156176,10,10,1.0,0.0,
156191,10,10,1.0,0.0,
156238,10,10,1.0,0.0,
156288,10,10,1.0,0.0,
156360,10,10,1.0,0.0,0.0
156374,10,10,1.0,0.0,
156613,10,10,1.0,0.0,
156624,10,10,1.0,0.0,
156678,10,10,1.0,0.0,
156727,10,10,1.0,0.0,
157224,10,10,1.0,0.0,
157235,10,10,1.0,0.0,0.0
157239,10,10,1.0,0.0,
157342,10,10,1.0,0.0,
157374,10,10,1.0,0.0,
157660,10,10,1.0,0.0,
157705,10,10,1.0,0.0,0.0
157824,10,10,1.0,0.0,0.0
157825,10,9,0.9,0.0,
158010,10,10,1.0,0.0,
158032,10,10,1.0,0.0,
158125,10,10,1.0,0.0,
158183,10,10,1.0,0.0,
158320,10,10,1.0,0.0,
158421,10,10,1.0,0.0,0.0
158477,10,10,1.0,0.0,0.0
158494,10,10,1.0,0.0,0.0
158572,10,10,1.0,0.0,
158594,10,10,1.0,0.0,
158597,10,10,1.0,0.0,
158769,10,10,1.0,0.0,
158837,10,10,1.0,0.0,0.0
158897,10,10,1.0,0.0,0.0
158914,10,10,1.0,0.0,0.0
159047,10,10,1.0,0.0,
159131,10,10,1.0,0.0,
159175,10,10,1.0,0.0,0.0
159183,10,10,1.0,0.0,0.0
159211,10,10,1.0,0.0,
159336,10,10,1.0,0.0,
159371,10,10,1.0,0.0,
159407,10,10,1.0,0.0,
159529,10,10,1.0,0.0,0.0
159531,10,10,1.0,0.0,
159589,10,10,1.0,0.0,0.0
159658,10,10,1.0,0.0,0.0
159714,10,10,1.0,0.0,
159870,10,10,1.0,0.0,
159876,10,10,1.0,0.0,
159957,10,10,1.0,0.0,
159992,10,10,1.0,0.0,
160063,10,10,1.0,0.0,
160385,10,10,1.0,0.0,
160452,10,10,1.0,0.0,
160650,10,10,1.0,0.0,
160664,10,10,1.0,0.0,0.0
160670,10,10,1.0,0.0,
160718,10,9,0.9,0.0,0.0
160960,10,10,1.0,0.0,
160982,10,10,1.0,0.0,
161030,10,10,1.0,0.0,
161073,10,10,1.0,0.0,
161116,10,10,1.0,0.0,
161123,10,10,1.0,0.0,
161129,10,10,1.0,0.0,
161149,10,10,1.0,0.0,
161183,10,10,1.0,0.0,
161558,10,10,1.0,0.0,
161609,10,10,1.0,0.0,
161610,10,10,1.0,0.0,
161622,10,10,1.0,0.0,
161657,10,10,1.0,0.0,
161669,10,10,1.0,0.0,
161835,10,10,1.0,0.0,0.0
161851,10,10,1.0,0.0,
161855,10,10,1.0,0.0,
162164,10,10,1.0,0.0,
162229,10,10,1.0,0.0,
162272,10,10,1.0,0.0,0.0
162310,10,10,1.0,0.0,
162356,10,10,1.0,0.0,
162423,10,7,0.7,0.0,
