user_id,n_recs,n_shared_author,shortcut_fraction,holdout_recall@10,holdout_long_tail_recall@10
AFEBSWEWUJTGFZBHRL2OOZIEZTNQ,10,0,0.0,0.0,
AFELYUPTCWTAKDTNLLDPE7FBEQQQ,10,2,0.2,0.0,
AFENWDQ5OAFJITI36HXV7XKT3HFQ,10,0,0.0,0.0,0.0
AFERDF3J4TACWWJYVLVMNK57YDIQ,10,0,0.0,0.0,0.0
AFF4KAFY7FMHXUPZ5AR3LYBORGKA,10,0,0.0,0.0,0.0
AFFAGTMUJ5SBYKREB7IAL3XUC3ZQ,10,0,0.0,0.0,0.0
AFFB4ARUBE5WTFX7BZGHZOMS3ACQ,10,7,0.7,0.0,0.0
AFFE2BXMD7XECTOSKR7OJW6Z2XYQ,10,2,0.2,0.0,0.0
AFFEVIOQDONBCYKGYRN6KULLOJAA,10,0,0.0,0.0,
AFFFVBGGIDSZ4IUKWJYRLXVFJHGQ,10,1,0.1,0.0,0.0
AFFG5DJZ5XC2ZNIWLFOX3QSQ7CNQ,10,0,0.0,0.0,0.0
AFFHHIKDCW5NI2P73Z2UEPJLZ2NA,10,6,0.6,0.0,0.0
AFFKPZFPTTML57TW7NDSSYWYZDFA,10,0,0.0,0.1,0.0
AFFLXR7SP7P3HSH67MATB6KBDZOQ,10,1,0.1,0.0,
AFFNPKDUAYNRD4LMKEJGW74FGJYQ,10,0,0.0,0.0,
AFFNR2UVFGVE3ZCHJ5G4U76K64AA,10,9,0.9,0.0,0.0
AFFRL4YBJLZRMYXZCG44HK64FXYQ,10,5,0.5,0.0,
AFFSE7VO55MBDXTPX3FNLES2XCLQ,10,3,0.3,0.0,
AFFUVVE5RUL3ZKHYD6LUWFN42EMA,10,5,0.5,0.0,0.0
AFFYJYF6SMY4OKO3KKQDBWGUEAFA,10,1,0.1,0.0,
AFFZ4BR7AY4WVHDT6RI2LJJQSMHA,10,4,0.4,0.0,0.0
AFG2NELL4TDZY3ZHIQEPWIK2MHWA,10,3,0.3,0.2,0.0
AFG4FVP53MVIDTE42DFP2AK6AUVA,10,0,0.0,0.0,0.0
AFG4PJAOBEVRKOMON2NWSA3MWERA,10,0,0.0,0.0,0.0
AFG74QOJJRG3UEUCO6QZBHIPC65Q,10,1,0.1,0.125,0.0
AFGC64J5XPOZX3GL4JZIVX66224Q,10,1,0.1,0.0,0.0
AFGCJWEVX4NS6G4LOOTW3RFMOK5Q,10,0,0.0,0.0,
AFGDJXPLVCTV4VPJNBUZESI33XKQ,10,6,0.6,0.0,0.0
AFGFKDJ64GCMHKYLP3XQ6WJ5WO3Q,10,4,0.4,0.0,0.0
AFGG2UXLYJ2GI3HE7ELFCW3TDRJA,10,1,0.1,0.0,0.0
AFGHV2FCKCMNR6XSJSK7FF5WNIOA,10,4,0.4,0.0,
AFGL6SAJUMPXGNJO6ZOOZUDNFLBQ,10,0,0.0,0.0,
AFGRPBGJWWC2RM6FA57MN37BELCQ,10,2,0.2,0.0,0.0
AFGUEJHT3AXPG3ERLNUGESSHZATA,10,10,1.0,0.0,
AFGWMBIOGQBB5MKJ4USVSLYEDE6A,10,4,0.4,0.25,
AFH3DSMJ6HCPKTDE6RINGWGCWEMA,10,0,0.0,0.0,0.0
AFH4K36VNX6D2ERQI27XV74FKESA,10,10,1.0,0.0,0.0
AFH5GXKAAYTHYW7MLBCB5WRMVMUQ,10,0,0.0,0.0,
AFH75AZ3HXUYRC4EXUSFIU3EICIQ,10,1,0.1,0.0,
AFH7JFLRM76FS74F4QB2IU6WBW6Q,10,1,0.1,0.0,0.0
AFHAM46BETKOF5WS76R3TY6ZHR6A,10,0,0.0,0.0,
AFHDOXWAEPNFYBJSRAHDV4OYGEXQ,10,1,0.1,0.16666666666666666,1.0
AFHFBDPJAJ2JZQCIRVDGOJ2U3WDQ,10,10,1.0,0.0,
AFHFOPAIHAXNOR4QJSBEUV6MXCGQ,10,2,0.2,0.0,0.0
AFHFRJKIJV43SFU53QIN4XLWKVPA,10,0,0.0,0.0,
AFHLQPDGC4ZGXA5Y7TLO4P42XC7Q,10,0,0.0,0.0,0.0
AFHMT5JPXWQFFZG3L3G7KLGZG5OQ,10,1,0.1,0.0,0.0
AFHMVXGIZ4A3WRICVK2444I7E37Q,10,2,0.2,0.0,0.0
AFHMXQ7GXEWBNGPU362B4VE75EJQ,10,8,0.8,0.0,0.0
AFHQLEWRT7HAEXEJVTNHWJZSNYZA,10,0,0.0,0.0,0.0
AFHSTCEE2JNMQWU6JB4HI7KLH5AQ,10,10,1.0,0.0,0.0
AFHW625VCI7IIIDFXPHL6MU7YTIA,10,5,0.5,0.0,0.0
AFHXT4JQVBD446JQPJTIHQOD32TQ,10,1,0.1,0.0,0.0
AFI6FE3N2QWZNYWPSNGGM3CTFLHA,10,0,0.0,0.0,
AFI6KFBF4RLYIEI4P5HNMOKSOJBA,10,0,0.0,0.0,0.0
AFI6OJOY3YLTK2XQUJ6Q56GKWUTQ,10,1,0.1,0.0,
AFIAGM53T2CFKQWRZOUZNWMTAHOA,10,1,0.1,0.0,0.0
AFIB7UJAIYASTN4ZYQAVSB4PFZLQ,10,1,0.1,0.0,
AFIBHNQSFP3TISPRVKA2LSAGV3CQ,10,1,0.1,0.0,0.0
AFICHVZ62IFAWIBZK3U6B7NZWAVQ,10,1,0.1,0.0,0.0
AFIHDBPFQ26YJZQMDNYUW6SY23PQ,10,5,0.5,0.0,
AFIHWD7J2EKQOEMMRU5KWDDET3JQ,10,4,0.4,0.0,0.0
AFIICL33VHTWFDOPVUJECU6XN6WA,10,1,0.1,0.0,0.0
AFILBS3UCRFOW52FU2KAHJ6QFXTA,10,4,0.4,0.0,0.0
AFINYPC2ES62BZJ5ZUXS5SAM7F6Q,10,0,0.0,0.0,0.0
AFITKLEEIRE5TMSQ547PHNUFGEJA,10,0,0.0,0.0,0.0
AFITKU6RUCWUDZRR2IQHJCOETJ5Q,10,2,0.2,0.2,
AFIUE73MR26H6OIRWMM4BNBSV7UA,10,1,0.1,0.0,
AFIWUIX2CJSFWSZCFKOW2VNJMO2A,10,2,0.2,0.0,0.0
AFJ2V7MSOFT2RYPPEY6VAQKWNFGA,10,0,0.0,0.0,0.0
AFJ5JHTHTJFXBOH3C2YNTA2Q5Y7Q,10,1,0.1,0.0,
AFJ5OPJDCTIE6KE2KO5GQTT7GAXA,10,1,0.1,0.0,0.0
AFJ6BJ52LJTX56EG7QOFZKHSACFQ,10,0,0.0,0.0,0.0
AFJEVXZK427AU4QMT5EOOSQIXONA,10,0,0.0,0.0,0.0
AFJEXMOBDOQDOIX46YFY5KMNQCZA,10,9,0.9,0.0,0.0
AFJHGPVLATXDD3EKHPZNKYQIWTEQ,10,2,0.2,0.0,0.0
AFJLZFNAFWXXEONCNROWNAKN3RNA,10,7,0.7,0.16666666666666666,0.0
AFJO242WNCGB3KUVS5SNPGA3WNKA,10,2,0.2,0.0,0.0
AFJSJTZSA2QE6OTUEBNVTAM3RV7A,10,1,0.1,0.0,
AFJVQ3HNGNLNBRJJVN5LHCNGH2LA,10,0,0.0,0.0,
AFJWF5TUFVA64VSQO35RGGKW33VA,10,8,0.8,0.0,
AFJXBMEQSSFFZUQ4UVCQX53PA6TQ,10,0,0.0,0.0,0.0
AFK2H5EWE6PBBRGBPUU5ZHFEYFFQ,10,1,0.1,0.0,
AFK3DSGRV5TY74IGD3J3S52MVLTA,10,0,0.0,0.0,
AFK4YBIZUP4L6I4DI6M2XZLXFXQQ,10,0,0.0,0.0,
AFK5YEJOMM6OOR5GNPUUQY5IMHGA,10,5,0.5,0.0,
AFKBJUJ6HGZCEF2PHSDN3UC4T5FA,10,4,0.4,0.0,
AFKDSHJZ5JULXLBZIHZMI3HRV3MA,10,3,0.3,0.0,0.0
AFKDWV7XVRPPXUJ2VKDMOTWU3LKQ,10,0,0.0,0.0,
AFKEBML7ERH3AXPWWEQPCHD6EN7A,10,1,0.1,0.0,0.0
AFKG54QEQJKVB3WU5APLZCXLUXNQ,10,0,0.0,0.0,0.0
AFKJUQ3TU2W4SGIRYCR4QMMHWPDQ,10,3,0.3,0.0,0.0
AFKL4NNCJDSRVRCFIRREN4QDH6MA,10,0,0.0,0.0,0.0
AFKLZ2H6RE74YF67Q4767TLYHQ3Q,10,3,0.3,0.0,0.0
AFKN42MUDRF3VLDSDMHGDSM5V5HQ,10,5,0.5,0.0,0.0
AFKNM5NJYHAXJVJGVD7PBLCZJ4NQ,10,0,0.0,0.0,0.0
AFKPYCRFAB5X6YL367CSGMCL3O5A,10,0,0.0,0.0,0.0
AFKSKBPCWXW45MCBMMOFVW26XAIQ,10,7,0.7,0.0,0.0
AFKUYJ4D7OZT4YPDFAGQ7CKY7G5A,10,2,0.2,0.0,0.0
AFKVSIAZ2YFR6KKEN7OLN7IMJ2WQ,10,0,0.0,0.0,0.0
AFKX6T4CODZEQ5PYGDGFHF7B6K5A,10,4,0.4,0.0,
AFKXJ3ADPJRMCWMKBJVY5UWCQ3MA,10,3,0.3,0.0,0.0
AFL23JWQA7NGLYNOTXJXGDMITTXA,10,0,0.0,0.0,0.0
AFL2SNCJQRB5ZNBPHJX2KZQWA6MQ,10,8,0.8,0.0,0.0
AFL3UAOHGGI2DRSA7WXIJ57BWRVQ,10,1,0.1,0.0,0.0
AFL4QHPJFMZFSHXUCGHTS3MNKBLA,10,0,0.0,0.0,0.0
AFL75C4H3HH5S3TXKY6ABI6AH7AA,10,3,0.3,0.0,0.0
AFL7TOAW7EG2CFWWIFZGCKMLHVYQ,10,1,0.1,0.0,
AFLA7A3NUZHXV3GH2BEHZSU6EUIA,10,4,0.4,0.0,0.0
AFLAX7O6XNCYLOYR5RSAWMH46ZPQ,10,1,0.1,0.0,0.0
AFLDM7DR27LSS77VEFKT4Q5URA7Q,10,0,0.0,0.0,
AFLGINDB6PJ2HFPHAESCIYMHOHQA,10,0,0.0,0.0,0.0
AFLHU47XNOFSWPXKQECQRJRXIDPQ,10,0,0.0,0.0,
AFLJ6MSZEYHS2JCCE74YOU7WXXVQ,10,5,0.5,0.0,
AFLJEEDUKQFLOQF6HVEYFNXDH66A,10,1,0.1,0.0,0.0
AFLKSCZWWJFUEKY7Y5W5KX4AGQ3A,10,3,0.3,0.0,
AFLMOVIEQOF77KF7PA27ELLQ5XQA,10,2,0.2,0.0,0.0
AFLQE6XTZUZWVGWJOGRSGYYHSZIQ,10,0,0.0,0.0,
AFLUVB7A3SQH26LKMBP5LKMO7KZA,10,1,0.1,0.0,0.0
AFLW6FXQMVUGOQVWIT6CXX3LMQZA,10,0,0.0,0.0,
AFLYVVD5HCJGZOJ4SHYEBUHFHOKA,10,0,0.0,0.0,0.0
AFLYW5UTJ2UMFHAJTFMUHYXBTPAA,10,0,0.0,0.0,0.0
AFM2CTFXQRBH7IA6IMXY5J6FTLIQ,10,1,0.1,0.0,
AFM3B6PPBYJ3GOVVMBP6JKCS3HGQ,10,0,0.0,0.0,0.0
AFM44A3QEYJEBACSAZMTFLGRBGNQ,10,1,0.1,0.0,
AFM4U7V3AI7QWHGA2TWND5LPCP5Q,10,0,0.0,0.0,
AFM632D3TIVTFNITKNTC3LKKUA5Q,10,0,0.0,0.0,
AFM6M4BE24Z263AHHR7V4BKTS3BQ,10,1,0.1,0.0,
AFMBJLRWUEW7GFMIFESY3M72I73A,10,0,0.0,0.0,0.0
AFMBROKUVPFSPVOJWED5YSQPKILQ,10,3,0.3,0.0,
AFMBXTGWFJVX666RWOJWJ2CHUGCQ,10,1,0.1,0.0,0.0
AFMC3IZ2ETRU5XXODXMC5ADYZFBA,10,1,0.1,0.0,0.0
AFMFHWUQYNU7XHX56AU7NNNDKWRQ,10,0,0.0,0.0,0.0
AFMKBOYBETSTD42NUNWGIMD5V5NA,10,7,0.7,0.0,0.0
AFMMRE56NRM2VESZUWPFYHJSJ45Q,10,1,0.1,0.0,
AFMQJGIN4LUY46LHUMVX7MV55UVQ,10,2,0.2,0.0,0.0
AFMQRAQ6V2T7JG4M4GHPIK32RDXQ,10,0,0.0,0.0,0.0
AFMU4LHVPKH65KIXVYJSQGHCYWEQ,10,0,0.0,0.0,0.0
AFMVE2BGBYR3KWCWIYQHIEP5MZ6Q,10,1,0.1,0.0,0.0
AFMWK2RRTBPCR7EZGV4JDW4TUCFQ,10,2,0.2,0.0,
AFMWNCAZFMEDGOGQ3K2IMOYG2CUQ,10,0,0.0,0.0,
AFMYYYO5OQMUNTP7OCFDC7FQ6UCA,10,0,0.0,0.0,
AFN42XC7GL5BKP7IJKWCY43MKD4A,10,7,0.7,0.0,0.0
AFN6LKT2AUQ2KWRZB23SL6T5EKJQ,10,0,0.0,0.0,
AFN7675R4GNWGGWJXLV63MLHNMJQ,10,1,0.1,0.1111111111111111,
AFNAA7WMBLSIUBLMHSDE6SU6OPCA,10,2,0.2,0.0,
AFNBFEHHWEC4KHEZJW2JOIU2ABHQ,10,1,0.1,0.0,0.0
AFNBUTO634MBO3TPCY2NYBSEFNQA,10,1,0.1,0.0,
AFNDNOCTD2GTDNO4NUDEWP7AIHNQ,10,0,0.0,0.0,0.0
AFNETLZFRQO6E4MSTXXRRE7FABEA,10,2,0.2,0.0,
AFNEXX7JSKGXNRORMBDQOOH3B2SQ,10,1,0.1,0.0,0.0
AFNF5TBXKN4KKQDSMVXX6KGSAAWA,10,0,0.0,0.0,
AFNHXTHM4NHZY67FT37OLERZTKTA,10,2,0.2,0.0,0.0
AFNJZ7V2XXJXGJ4PDYSGMF6SBH3A,10,2,0.2,0.0,0.0
AFNK3T3NLHIWIZH4AHLCQSFNORWA,10,3,0.3,0.0,
AFNO5Y37YOZBXVEYGCPAHOXAK5VQ,10,2,0.2,0.0,0.0
AFNPYGSTBEQQXECK73PO5SWHZA7A,10,3,0.3,0.0,0.0
AFNQNOSC523JPSS43IBIRSMYEMYA,10,1,0.1,0.0,
AFNRCLGLGHTH2OZCCXJUXYUGQLUA,10,2,0.2,0.0,0.0
AFNX6XKIN5GCXAXWE3CDVAW4K4MA,10,3,0.3,0.03225806451612903,0.0
AFNZJSWM7UPTEQZSXQE4YQZ32QPQ,10,0,0.0,0.0,
AFO3EWL5AUXMQOXAENR2E2XKOP7A,10,0,0.0,0.0,
AFO7O3CGDKJINX3Y7U2HFPRVSWSA,10,1,0.1,0.0,0.0
AFOAMSDIGOCGP6RJFMV3SST274MA,10,2,0.2,0.0,
AFODGOH4AAL6OJCDIEI75COMHMRA,10,2,0.2,0.0,0.0
AFOECZ4SKCJEHDQ4UIXE2DH7YQ5A,10,0,0.0,0.0,0.0
AFOHEZS2M3Y3BMBPMZACSNOH2YPQ,10,1,0.1,0.0,0.0
AFOHQOR56OCUQYTI6EGYIC54AEZQ,10,0,0.0,0.0,
AFOIZAKGPBUB3GZZRR7EG7H5ZNUA,10,4,0.4,0.0,0.0
AFOONVLY7TWNBKZDQ2HXC25WEO5Q,10,0,0.0,0.0,
AFOYBXZA6UK4YT32LKYCZLCQG3VQ,10,0,0.0,0.0,0.0
AFP5O5IKIYVUIZMGHB4I4QHAUERQ,10,0,0.0,0.0,
AFPE4AEIV4LEU7PYTPZWW74YNU3Q,10,1,0.1,0.4,
AFPEUSBGNDJILCA3NGGFIZG6WCSQ,10,7,0.7,0.0,0.0
AFPHWPZPAENMGLCSEHIRIB5YF3TQ,10,2,0.2,0.0,
AFPL446LK5WTZFRIF6FTTHQYCRJQ,10,4,0.4,0.0,0.0
AFPOTFD5RRB6MHZQ5P5UIVG7QTBA,10,4,0.4,0.0,0.0
AFPPMAPYGGLB3OEB62FXOJZAQVEQ,10,10,1.0,0.0,0.0
AFPQREI2ZDAOOHPDQJ77ASEUIDYA,10,1,0.1,0.0,0.0
AFPUH5HVQJRMQIZ5EZDCCWY74NAA,10,3,0.3,0.0,0.0
AFPZ25M45T7CUX4YPBJRPAM7PXSA,10,1,0.1,0.0,
AFQ4RXCGFMPHD2HB55W33MIFQ2WQ,10,0,0.0,0.0,0.0
AFQA6LGYI62K2AR5PARHVAPV3YZA,10,0,0.0,0.0,0.0
AFQA73GHU6CKQ425EVZLRUFH6D6Q,10,5,0.5,0.0,0.0
AFQAHYZLA663LKWD7QQOW6ZTKQXQ,10,2,0.2,0.0,
AFQAMELZVJQTVUQDBNUOLZQST4RQ,10,0,0.0,0.0,0.0
AFQB54YYBF2UU4ZCL7V3HKT7DR4A,10,1,0.1,0.0,0.0
AFQB6AWX3WBJYZQHBXGP2HLCONKQ,10,1,0.1,0.0,0.0
AFQCIHPQHRSGMSF2WU2FOVE34GWA,10,0,0.0,0.0,
AFQDOCE2TDRT5TFUINUG5NBDWFRQ,10,3,0.3,0.0,0.0
AFQDPSZYIUZO4D76CAVQFBSS3CXQ,10,0,0.0,0.0,
AFQEQRWER7XPKP4QBJUEIKUWFLSQ,10,0,0.0,0.0,0.0
AFQFRRRV4CMQMVCIXPCJN4XCA5WA,10,1,0.1,0.0,0.0
AFQGEOMWLTM2VWY6T3PAXO24WZWA,10,1,0.1,0.0,0.0
AFQHEQJKQOBX42YQLEO4DPXEUEZQ,10,2,0.2,0.0,0.0
AFQHG6DQYJUJ6PWAJ3DY7I4YHYPQ,10,2,0.2,0.0,0.0
AFQNZZ37U5NE27T6H2YKRZKOXLLQ,10,3,0.3,0.0,
AFQOZMHENBPV747ILRGDYWKR5YGA,10,0,0.0,0.0,
AFQPDGHVZA2PIZK7VP6PFUP7D6BQ,10,10,1.0,0.0,
AFQQIAYFU5QLUQTYUS3LAZ22AXIQ,10,2,0.2,0.14285714285714285,0.0
AFQR2CAI3IEFGNQEXHCWMBHV7QZQ,10,7,0.7,0.0,0.0
AFQRLVWYTFG4YO4RNXSJWSQUOJAQ,10,2,0.2,0.0,0.0
AFQT2G7MAC6AXGXK6SKXJSVTSKIQ,10,9,0.9,0.0,0.0
AFQUX3KI77G45XHRKPV5HQLUMJMQ,10,1,0.1,0.0,
AFQZGH6WY37FH46QGEOC6POBNO4Q,10,2,0.2,0.0,
AFRA6YXULA4EXFHLZW2TSTYO3HFQ,10,1,0.1,0.0,
AFRDHXTHTC74B7WEOVRLLB2UYH3Q,10,0,0.0,0.0,
AFREFX6HP432TL5MSBDZJWTK2RZA,10,0,0.0,0.0,0.0
AFRIRJAJWVEMMBJIVF4TOMP3526A,10,5,0.5,0.0,
AFRMWOA4XCXJJT2LJJ7GBAQAZXJQ,10,0,0.0,0.0,0.0
AFRPLHQY3PSZ36J2GFVU7LGNSRWA,10,1,0.1,0.0,
AFRQKJXWL3CJTQC64T2Z4T73EA5A,10,1,0.1,0.0,0.0
AFRRMBJRX47AWH64MIG76T5GLQLA,10,2,0.2,0.0,0.0
AFRTCV5LEUOUZMNAGCMRBUTWXWXQ,10,1,0.1,0.0,0.0
AFRULJ47WEAMKTW4S7YO6WAVFDFA,10,4,0.4,0.125,
AFRVLLRG3XETBPQWO23X2EKOO25Q,10,10,1.0,0.0,0.0
AFRWU25WUXTUQWS2U46AATSWUWJQ,10,1,0.1,0.0,
AFRXD7UL2F3H7ZMH6NICQUDW343A,10,6,0.6,0.0,
AFRXRMRRTRH5OKC2PPQSMW6AG5IA,10,0,0.0,0.0,0.0
AFRYREJK6ZNYNHURRUSXNBHODM7A,10,0,0.0,0.0,0.0
AFS5VQNOFIFI2UBBMYDL6VRUNQBA,10,0,0.0,0.0,
AFS6OY32CEHUCPBPKJMCMLFOOZRQ,10,0,0.0,0.0,0.0
AFS762DRUBA6BR2N5A2VMLS4726Q,10,0,0.0,0.0,
AFS7Q3JDAOELDZ3AB2PPDV5HFQGQ,10,1,0.1,0.0,
AFS7ZN2VLTRNTM2DQTIQSYHAMV6A,10,9,0.9,0.0,
AFSAKM6VZNODTF5RFGEEE3GQA2SQ,10,4,0.4,0.0,0.0
AFSD5CSKQUSWNC2KB5WS2Z23TCNA,10,0,0.0,0.0,
AFSDCHVKZLUGYXEBDYSHTGFPWDSQ,10,2,0.2,0.0,
AFSJQDINDJ7YSCVGUKHBL4XBDNUA,10,6,0.6,0.041666666666666664,0.0
AFSMIWBY6CFAEMBGRK5HQDILIQ6Q,10,0,0.0,0.0,
AFSMKZXC5LLBOEGNYZF4XE73GZIQ,10,1,0.1,0.0,
AFSOE6CUYFA4B3DBWAUZT5BLYKGQ,10,0,0.0,0.0,0.0
AFSPNU7RCSF3Q5N32XNAQK63GUXA,10,0,0.0,0.0,
AFSTMH7U632CHK6PCXFDWUY7BP2A,10,10,1.0,0.2,0.3333333333333333
AFSTRVM7HCN36GBDSYDU3GIOGQYA,10,0,0.0,0.0,0.0
AFSXUVAIKUK7LPVOYW7NL6I5FK4A,10,1,0.1,0.0,0.0
AFSYHZQDAT4PQ7GKSNT7ISNICASQ,10,6,0.6,0.0,
AFSZXKMEH7GMF257EMPBZ64SCF7Q,10,0,0.0,0.0,
AFT27H7RWAHK2DR44IHDWG7ZTBOQ,10,4,0.4,0.0,0.0
AFT2KA5CLENUCLGLKEYZXCMK6QQQ,10,0,0.0,0.0,0.0
AFT474OSLK6Q2TSFCBCJF7SPWWGQ,10,0,0.0,0.0,
AFT4JQEIOXSGENBGVHGSVYXCMKJA,10,0,0.0,0.0,
AFT4KW5LV6RW3FWNLVVJ2WVK6PWQ,10,0,0.0,0.0,0.0
AFT4UJF42JFZZM2KDVNBJOB4UFZA,10,0,0.0,0.0,
AFT57HVH4BWX64KBDDRQKSRF4XYA,10,0,0.0,0.0,
AFT6NKVPX6IKUPEMEIRLMICXAJEA,10,1,0.1,0.0,0.0
AFTABZGQFOD3Z7RXUT7KPJKJ36EQ,10,7,0.7,0.0,
AFTDEE5VIYHKPZXM7EECU46FDZAA,10,0,0.0,0.0,
AFTDRNK77YWMTFRPS7YNJ26SQEYQ,10,0,0.0,0.0,
AFTPGCBZ4ZKIRBJJQEC6W63D4MZQ,10,3,0.3,0.0,
AFTPHODED6MHDEMNLP6P5TMPBSVA,10,1,0.1,0.0,
AFTV44MRDW3TFUAEDDOSED6EQ7CQ,10,10,1.0,0.0,0.0
AFTVR2JKEVGUFDSSOQZNHCSRXW2Q,10,4,0.4,0.0,0.0
AFTVZVP6YZQ4FT3GK2OLKTFFFWAA,10,1,0.1,0.0,0.0
AFTWJAI66PG5PDMRI3TT6A77YPJA,10,5,0.5,0.25,
AFTY2W2L5KAHMGJC45YDKBKOFPSQ,10,0,0.0,0.0,
AFU45LRRRXWMZXLQCJ34DK227WTQ,10,0,0.0,0.0,0.0
AFU5QF435PD4QKGO7PDT46FC6W7A,10,0,0.0,0.0,0.0
AFU6H2YGKXAWNLNTQHBODV3NPAEA,10,8,0.8,0.0,
AFU7RZ3PWHPJMVC43JLSLZDUHNDA,10,0,0.0,0.0,0.0
AFUDUQ7URWACTZUK3ZRHO4HRMBLQ,10,1,0.1,0.0,0.0
AFUEFQPRHURC4SDRBS2VGMAM7BPQ,10,2,0.2,0.0,0.0
AFUEWVJSO6QCFEIPP7CGQXLQEOJQ,10,0,0.0,0.0,
AFUGBAVJPH5QXVCYDCC57KMYGXWA,10,0,0.0,0.0,
AFUIKNMIBLX5NLZ3JYB5UK4NGXNQ,10,2,0.2,0.0,0.0
AFUJ4KVERHGJMOEU5CN3ERR5YCEA,10,0,0.0,0.0,0.0
AFULHBO2RKOADAJJAJNFWW57MXQQ,10,2,0.2,0.0,
AFULZUWVBHKZKBSNV5GDK6Y7ZWAA,10,2,0.2,0.0,
AFUPOQY5RSV572OSK3EAYHJP42IA,10,2,0.2,0.0,0.0
AFUPYKYOB6NRMT6BLK4BFGWUMB7A,10,0,0.0,0.0,
AFURGBTZDSJMFRQHNLJGRT3GZWKQ,10,1,0.1,0.0,0.0
AFUSZCLQUAUQBVWFRKZBDFH3LY3A,10,8,0.8,0.0,0.0
AFUV4VUBXN67W5JNJPNZ5DAZPE6A,10,0,0.0,0.1111111111111111,
AFUXCBNNXQEWX2PZNBXKMXD25GLA,10,1,0.1,0.0,0.0
AFUXPD5BJQWRSIKENU5CELUTDSGQ,10,9,0.9,0.0,0.0
AFUYENS5K5RUBNNPN5YFIRUQSWSA,10,0,0.0,0.0,0.0
AFV2U2DROIQXP5NBDNW3AV6RUBNA,10,0,0.0,0.0,0.0
AFV7BHNY5QGVMYKC4Q5VNZLVQNIQ,10,1,0.1,0.0,
AFV7LFIKZAWA7TGWJMEI22I32GQA,10,0,0.0,0.0,
AFVA5W76II3KZYZBM6A6MJ5F77MQ,10,0,0.0,0.0,
AFVB23RSF5TWIQBJLYBXR65DBUWQ,10,1,0.1,0.0,0.0
AFVFLIMZPBUBWCRTHJKUEYM6KRLQ,10,6,0.6,0.2,
AFVM7VBAMR3IJTMPVFF3N63GLM6A,10,0,0.0,0.0,
AFVMFSL2ZYMCQ5KJESHDXSUL2RLQ,10,2,0.2,0.0,0.0
AFVP5HY6KKRHG23C65HUMXXZ25KQ,10,1,0.1,0.0,0.0
AFVR7CIL4RXITW7U5DHHXGTYDRZA,10,2,0.2,0.0,0.0
AFVXM7RXLDTBDNZV7FDVGMJ3IU6A,10,1,0.1,0.0,
AFVYW6TUB7GQFL7P53CMEM34H24Q,10,0,0.0,0.0,0.0
AFVZCNPUKSBH7UELHUEMVF2BRO4Q,10,0,0.0,0.0,0.0
AFVZSEAXLGCJDORSTXHUCFYVOF2Q,10,0,0.0,0.0,0.0
AFW33O2X222O642DYDPZOL2JRBDA,10,8,0.8,0.0,0.0
AFW5YNNRBCNDWWG2RNVZEUCQL4TA,10,0,0.0,0.0,
AFWD3PWZ5MPFWXUFPXLMPKC5NR6A,10,4,0.4,0.0,0.0
AFWEPWAZNN7GJ5Q6SSLT25YALU4A,10,4,0.4,0.0,
AFWF4SZCPCIZXUUNGCEXFU6WL6GQ,10,0,0.0,0.0,0.0
AFWFUSZQ3UCM3GHCNHFTQSRX2YPA,10,3,0.3,0.0,0.0
AFWJIIAYYUBUM6NSCP243QONNEPA,10,4,0.4,0.0,
AFWJJJ46PIGAMHSQ6P2EV5TZTWQA,10,5,0.5,0.0,0.0
AFWKIMTYVOXMZQD24QEUC2UQEO7A,10,0,0.0,0.0,0.0
AFWL4OYOP7XIVAC4JO6SHT7OJCWA,10,0,0.0,0.0,
AFWNXDK6322LQIZXREWPAA4AJM2Q,10,0,0.0,0.0,0.0
AFWQX6QDHFAFY6ZEODQRRSS52R5A,10,0,0.0,0.0,0.0
AFWVPHZSZ6D4SJUCNU2M7IRAVMSA,10,0,0.0,0.0,
AFWW665CAZMBU3BCRK4MVIO6N5BQ,10,3,0.3,0.0,0.0
AFX5APRIJVTHSY7WTJS36JEPFZFA,10,1,0.1,0.0,0.0
AFX5TBRVORYG2IM3SOB3T55VCOPA,10,5,0.5,0.0,
AFX6D3EK5RBNFXVZDWCICNYENU4A,10,7,0.7,0.0,
AFXC3EXK4262KYZCSX5LCXH7ARXQ,10,9,0.9,0.0,0.0
AFXDQLMIM57RYRIRZBJJL26GC3UA,10,1,0.1,0.0,0.0
AFXEEMIK5G5E3MNQESGXLRHIBH6Q,10,2,0.2,0.0,0.0
AFXII7SC3IRSNLIAAO7QQEWXHY5A,10,10,1.0,0.0,0.0
AFXISNFHJHIO7XJYDXWLKUUXFA4Q,10,1,0.1,0.0,0.0
AFXL34HGKHZ3KSV3P7BMKB4ASI2A,10,0,0.0,0.0,0.0
AFXPOKNTDZXAK5XDZ2TLTCXZIS6Q,10,0,0.0,0.0,0.0
AFXQY5O6NNLTDM3ZSGI5SV5X44BA,10,1,0.1,0.0,
AFXSJVZWTZNN5NTL5M3QS544VXRA,10,2,0.2,0.0,0.0
AFXTPN3SBU4JC4P3IZCFFNTXYQJA,10,1,0.1,0.0,
AFXTWZDWSKU5ALFZ6EEEVALRBMAA,10,0,0.0,0.0,0.0
AFXWGS7DRCN5SKOSB2RCCQ2YJHXA,10,0,0.0,0.0,
