movieId,item_text,has_overview
4714,"Any Which Way You Can — Comedy, Philo takes part in a bare knuckle fight – as he does – to make more money than he can earn from his car repair business. He decides to retire, but when the Mafia come along and arrange another fight, he's pushed into it. A motorcycle gang and an orangutan called Clyde all add to the 'fun'.",True
4718,"American Pie 2 — Comedy, After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.",True
4719,"Osmosis Jones — Action, Animation, Comedy, Crime, Drama, Romance, Thriller, A white blood cell policeman, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",True
4720,"Others, The — Drama, Horror, Mystery, Thriller, Grace is a woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",True
4725,"Session 9 — Horror, Thriller, Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.",True
4727,"Captain Corelli's Mandolin — Drama, Romance, War, When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.",True
4728,"Rat Race — Comedy, In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",True
4732,"Bubble Boy — Comedy, Jimmy is a young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom... who pines for the sweet caresses of girl-next-door Chloe. But when Chloe decides to marry her high school boyfriend, Jimmy – bubble suit and all – treks cross-country to stop her.",True
4733,"Curse of the Jade Scorpion, The — Comedy, CW Briggs is a veteran insurance investigator, with many successes. Betty Ann Fitzgerald is a new employee in the company he works for, with the task of reorganizing the office. They don't like each other - or at least that's what they think. During a night out with the rest of the office employees, they go to watch Voltan, a magician who secretly hypnotizes both of them.",True
4734,"Jay and Silent Bob Strike Back — Adventure, Comedy, When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.",True
4735,"Ghosts of Mars — Horror, Sci-Fi, Thriller, In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find the post deserted and something far more dangerous than any criminal — the original inhabitants of Mars, hellbent on getting their planet back.",True
4736,"Summer Catch — Comedy, Drama, Romance, Local boy Ryan Dunne, now a pitcher for Boston College, meets Tenley Parrish, the daughter of a wealthy couple who summer on the Cape. Ryan and Tenley fall in love, much to the chagrin of their families, while Ryan clings to one last hope of being discovered and signed to a pro baseball contract.",True
4738,"Happy Accidents — Romance, Sci-Fi, A comedy that pays tribute to the science fiction genre -- specifically, the sub-genre of time travel. But here the alternate reality is contemporary New York City where past and future experiences of trust, commitment and denial are cleverly put to the test. Just as Ruby is beginning to relish her first-ever healthy relationship, Sam begins muttering about being a time traveler from the year 2470.",True
4740,"Maybe Baby — Comedy, Romance, Sam and Lucie Bell are a married couple who seem to have it all: good looks, successful careers, matching motorbikes, and an enthusiastic love life. The only thing they lack is the one thing they want more—a baby.",True
4741,"Together (Tillsammans) — Comedy, Drama, Romance, Elisabeth leaves her abusive and drunken husband Rolf, and goes to live with her brother, Göran. The year is 1975 and Göran lives in a commune called Together. Living in this leftist commune Elisabeth learns that the world can be viewed from different perspectives.",True
4744,"Jeepers Creepers — Horror, On a desolate country highway, two homeward-bound teens are nearly run off the road by a maniac in a beat-up truck, and later spot him shoving what appears to be a body down a sewer pipe.",True
4745,"O — Drama, Even though he's the only black student at the elite Palmetto Grove Academy, star basketball player Odin James has the adoration of all, including the team's coach and the Dean's beautiful daughter Desi. Odin's troubled friend Hugo, the coach's son, deeply resentful of his father's preference of Odin on and off the court, plots a diabolical scheme to sow the seed of mistrust between O and Desi, setting in motion a disturbing chain of events which erupts into a firestorm of breathtaking intensity.",True
4748,"3 Ninjas — Action, Children, Comedy, Each year, three brothers Samuel, Jeffrey and Michael Douglas visits their Japanese grandfather, Mori Shintaro whom the boys affectionately refer to as Grandpa, for the summer. Mori is a highly skilled in the fields of Martial arts and Ninjutsu, and for years he has trained the boys in his techniques. After an organized crime ring proves to be too much for the FBI, it's time for the 3 brother NINJAS! To use their martial arts skills, they team up to battle the crime ring and outwit some very persistent kidnappers!",True
4749,"3 Ninjas Kick Back — Action, Children, Comedy, During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.",True
4750,"3 Ninjas Knuckle Up — Action, Children, Rocky, Colt and TumTum must battle an evil wealthy toxic waste dumper in order to save a local Indian tribe and their friend Joe. The 3 Ninjas must help find Joe's father and find a secret disk that contains evidence that could stop the toxic landfill that is destroying the Indian community. However the town is owned by the rich man and he controls the police and even the mayor. They must fight a motorcycle gang and renegade cowboys in this non-stop ninja adventure.",True
4753,"Vamp — Comedy, Horror, Two fraternity pledges go to a sleazy bar in search of a stripper for their college friends, unaware it is occupied by vampires.",True
4754,"Wicker Man, The — Drama, Horror, Mystery, Thriller, Police sergeant Neil Howie is called to an island village in search of a missing girl whom the locals claim never existed. The investigation is further complicated as Howie’s religious views clash with those of the island’s residents.",True
4755,"Wish Upon a Star — Comedy, A younger sister wishes to switch places with her popular older sister and the two bickering siblings awaken to find the wish has come true.",True
4756,"Musketeer, The — Action, Adventure, Drama, Romance, Young D'Artagnan seeks to join the legendary musketeer brigade and avenge his father's death - but he finds that the musketeers have been disbanded.",True
4757,"Rock Star — Comedy, Drama, Musical, A wannabe rock star who fronts a Pennsylvania-based tribute band is devastated when his bandmates kick him out of the group he founded. Things begin to look up for Izzy when he is asked to join Steel Dragon, the heavy metal rockers he had been imitating for so long. This film is loosely based on the true story of the band Judas Priest.",True
4758,"Soul Survivors (a.k.a. The Killer Cut) — Horror, Thriller, A college freshman involved in a fatal car crash discovers she may not have survived after all when she becomes caught between the worlds of the living and the dead.",True
4759,"Two Can Play That Game — Comedy, Drama, Corporate overachiever and all-around fly chick Shanté Smith thinks she's got the goods to keep her slickster boyfriend Keith, from straying—until he discovers a greener pasture, Shanté's archrival, Conny. Scorned, she plans to get her man back by any means necessary.",True
4768,"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) — Crime, Mystery, Thriller, Dr. Mabuse and his organization of criminals are in the process of completing their latest scheme, a theft of information that will allow Mabuse to make huge profits on the stock exchange. Afterwards, Mabuse disguises himself and attends the Folies Bergères show, where Cara Carozza, the main attraction of the show, passes him information on Mabuse's next intended victim, the young millionaire Edgar Hull. Mabuse then uses psychic manipulation to lure Hull into a card game where he loses heavily. When Police Commissioner von Wenk begins an investigation of this mysterious crime spree, he has little to go on, and he needs to find someone who can help him.",True
4770,"Glass House, The — Thriller, When Ruby and Rhett's parents are killed in a car accident, their carefree teenage lives are suddenly shattered. Moving to an incredible house in Malibu with the Glasses', old friends of the family, seems to be the beginning of a new life for them.",True
4771,"Hardball — Drama, An aimless young man who is scalping tickets, gambling and drinking, agrees to coach a Little League team from the Cabrini Green housing project in Chicago as a condition of getting a loan from a friend.",True
4772,"Dinner Rush — Drama, One unlucky evening, Louis Cropa, a part-time bookmaker, discovers that his restaurant has become a hotbed of conflicting characters. In addition to having to please a whiny food critic, Louis must fend off a hostile takeover from a pair of gangsters, to whom his sous-chef is in debt. Further, Louis has an argument with his son, the star chef, whose culinary creativity has brought success to the business.",True
4774,"Big Trouble — Comedy, Crime, The story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad. Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble.""",True
4775,"Glitter — Drama, Musical, Romance, A young woman is catapulted into pop stardom, with her already-famous DJ boyfriend calling the shots.",True
4776,"Training Day — Crime, Drama, Thriller, On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",True
4777,"American Astronaut, The — Comedy, Musical, Sci-Fi, Samual Curtis's first mission in this bizarre science fiction musical comedy requires him to take a cat to a saloon on an asteroid. There, he meets his former dance partner (the Blueberry Pirate) and collects his payment: a device capable of producing a Real Live Girl. Including music by alternative rock group The Billy Nayer Show, this film began life as a live show with a loyal following.",True
4780,"Liam — Drama, A morality tale of xenophobia, religious prejudice, mob violence, poverty, and their effect on two children in Liverpool during the Depression. When a shipyard closes, Liam and Teresa's dad loses his job. Liam, who's about 8, making his first Holy Communion, gets a regular dose of fire and brimstone at church. Teresa, about 13, has a job as a maid to the Jewish family that owns the closed shipyard. The lady of that house is having an affair, and Teresa becomes an accomplice. Liam stutters terribly, especially when troubled. Dad comes under the sway of the Fascists, who blame cheap Irish labor and Jewish owners. A Molotov cocktail brings things to a head.",True
4781,"Megiddo: The Omega Code 2 — Action, Adventure, Fantasy, Sci-Fi, Thriller, Stone (the Antichrist) becomes President of the European Union and uses his seat of power to dissolve the United Nations and create a one world government called the World Union. Megiddo is a supernatural ride into a world teetering on the edge of the Apocalypse. It follows the rise of a Machiavellian leader bent on amassing the armies of the world for the battle of Armageddon while calamities of Biblical proportions pummel the Earth.",True
4782,"Sidewalks of New York — Comedy, Romance, The film follows the marital and dating lives of three men and three women who unknowingly form a tangled web of relationships. Interspersing ""man on the street"" interviews with scenes from the six characters' lives, the film weaves a humorous and biting commentary on the game of love -- easy to start, hard to finish.",True
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The — Documentary, Documentary on the Shackleton Antartic expedition. A retelling of Sir Ernest Shackleton's ill-fated expedition to Antarctica in and the crew of his vessel 'The Endurance', which was trapped in the ice floes and frigid open ocean of the Antarctic in 1914. Shackleton decided, with many of his crew injured and weak from exposure and starvation, to take a team of his fittest men and attempt to find help. Setting out in appalling conditions with hopelessly inadequate equipment, they endured all weather and terrain and finally reached safety. Persuading a local team of his confidence that the abandoned team would still be alive, he set out again to find them. After almost 2 years trapped on the ice, all members of the crew were finally rescued.",True
4784,"French Lieutenant's Woman, The — Drama, In this story-within-a-story, Anna is an actress starring opposite Mike in a period piece about the forbidden love between their respective characters, Sarah and Charles. Both actors are involved in serious relationships, but the passionate nature of the script leads to an off-camera love affair as well. While attempting to maintain their composure and professionalism, Anna and Mike struggle to come to terms with their infidelity.",True
4786,"Legend of Hell House, The — Horror, Thriller, A team consisting of a physicist, his wife, a young female psychic, and the only survivor of the previous visit are sent to the notorious Hell House to prove or disprove survival after death. Previous visitors have either been killed or gone mad, and it is up to the team to survive a full week in isolation, and solve the mystery of the Hell House.",True
4787,"Little Man Tate — Drama, Dede is a sole parent trying to bring up her son Fred. When it is discovered that Fred is a genius, she is determined to ensure that Fred has all the opportunities that he needs, and that he is not taken advantage of by people who forget that his extremely powerful intellect is harboured in the body and emotions of a child.",True
4788,"Moscow Does Not Believe in Tears (Moskva slezam ne verit) — Drama, Romance, Living together in a workers' dorm, Katerina and her friends are determined to make it in Moscow. But when a boorish cameraman forces himself on her, Katerina finds herself pregnant and alone as her friends move on. Twenty years later, Katerina is a factory director, outpacing her old roommates career-wise, yet still alone but for her daughter. Love seems possible again when she meets a genial mechanic.",True
4789,"Phantom of the Paradise — Comedy, Fantasy, Horror, Musical, Thriller, Singer-songwriter Winslow Leach seeks revenge on the nefarious music producer Swan, who steals both Winslow's music and his favorite singer for the grand opening of Swan's new rock palace, the Paradise.",True
4792,"13 Ghosts — Horror, The reclusive Dr. Zorba has died and left his sprawling mansion to his nephew Cyrus and his family. They will need to search the house to find the doctor's fortune, but along with the property itself, they have also inherited the occultist's collection of thirteen ghosts.",True
4793,"Montenegro — Comedy, Drama, Marilyn Jordan, an American, lives in Stockholm with her Swedish husband and family. Her behavior is bizarre, perhaps mad: she poisons the dog's milk and advises the dog not to drink it; she sets the sheets afire as her husband sleeps; she crawls under the dining table to sing. While detained at airport customs for carrying pruning shears, she meets a young Yugoslav woman and goes with her to a Gypsy enclave where she's fought over, takes a lover, helps with the sordid entertainment at a bar, and returns home more dangerous than before. The film also tells parallel stories of Marilyn's daughter becoming a junior homemaker as the young immigrant practices her striptease.",True
4795,"Father Goose — Adventure, Comedy, Romance, War, During World War II, South Sea beachcomber Walter Eckland is persuaded to spy on planes passing over his island. He gets more than he bargained for as schoolteacher Catherine Frenau arrives on the run from the Japanese with her pupils in tow!",True
4799,"It's a Mad, Mad, Mad, Mad World — Action, Adventure, Comedy, Crime, A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",True
4801,"Little Foxes, The — Drama, In 1900, a clan attempts to strike a deal with a Chicago industrialist to get him to build cotton mills in their Deep South town.",True
4802,"Operation Petticoat — Action, Comedy, Romance, War, A World War II submarine commander finds himself stuck with a damaged sub, a con-man executive officer, and a group of army nurses.",True
4803,"Play Misty for Me — Drama, Thriller, A brief fling between a late-night radio disc jockey and an obsessed female fan takes a frightening turn when another woman enters the picture.",True
4808,"Vanishing, The — Mystery, Thriller, The boyfriend of an abducted woman never gives up the search as the abductor looks on.",True
4809,"Silkwood — Drama, Like most of the people in her town, Karen Silkwood works at the local nuclear plant producing highly radioactive plutonium. Exposed one day to a lethal dose of radiation, Karen faces the blank walls of corporate indifference and denial. As her illness increases, her protest grows louder and she becomes an obvious danger to the powers that be.",True
4814,"Don't Say a Word — Thriller, When the daughter of a psychiatrist is kidnapped, he is horrified to discover that the abductors' demand is that he break through to a young woman, suffering from PTSD, who knows a secret six digit code number.",True
4815,"Hearts in Atlantis — Drama, A widowed mother and her son change when a mysterious stranger enters their lives.",True
4816,"Zoolander — Comedy, Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere.",True
4821,"Joy Ride — Adventure, Thriller, Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",True
4822,"Max Keeble's Big Move — Children, Comedy, Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.",True
4823,"Serendipity — Comedy, Romance, Although strangers Sara and Jonathan are both already in relationships, they realize they have genuine chemistry after a chance encounter – but part company soon after. Years later, they each yearn to reunite, despite being destined for the altar. But to give true love a chance, they have to find one another again.",True
4825,"Swamp, The (Ciénaga, La) — Comedy, Drama, Amid the sweltering summer heat in northern Argentina, two middle-class families retreat to a crumbling country estate and a modest townhouse, where strained relationships, simmering tensions, and the presence of children and servants quietly expose the fractures of family life. Between idle days, gossip, and unspoken desires, the boundaries of class, tradition, and faith are reflected in their everyday interactions.",True
4826,"Big Red One, The — Action, Adventure, Drama, War, A veteran sergeant of World War I leads a squad in World War II, always in the company of the survivor Pvt. Griff, the writer Pvt. Zab, the Sicilian Pvt. Vinci and Pvt. Johnson, in Vichy French Africa, Sicily, D-Day at Omaha Beach, Belgium and France, and ending in a concentration camp in Czechoslovakia where they face the true horror of war.",True
4828,"Party, The (Boum, La) — Comedy, Romance, A thirteen-year-old French girl deals with moving to a new city and school in Paris, while at the same time her parents are getting a divorce.",True
4833,"Changeling, The — Horror, Mystery, Thriller, After a tragic event happens, composer John Russell moves to Seattle to try to overcome it and build a new and peaceful life in a lonely big house that has been uninhabited for many years. But, soon after, the obscure history of such an old mansion and his own past begin to haunt him.",True
4834,"Cheech & Chong's Next Movie — Comedy, Perennially stoned Cheech and Chong tear through the city of Los Angeles, causing trouble wherever they go. After Cheech loses his job, the two pot enthusiasts head to the welfare offices where Cheech's girlfriend, Donna, works. Instead of collecting unemployment, they find themselves thrown back on the streets, searching for a way to earn new income. But when Cheech's cousin, ""Red"" Mendoza, arrives, things get even crazier.",True
4835,"Coal Miner's Daughter — Drama, Biography of Loretta Lynn, a country and western singer that came from poverty to fame.",True
4836,"Competition, The — Drama, Romance, The movie centers on a piano competition whose winner is assured of success. It is Paul's last chance to compete, but newcomer Heidi may be a better pianist. Can romance be far away? Will she take a dive despite the pressure to win from her teacher, Greta, or will she condemn Paul to obscurity?",True
4844,"Bandits — Comedy, Crime, Romance, After escaping from prison, Joe and Terry go on a crime spree, robbing banks through Oregon and California in order to finance their scheme for a new life south of the border. Unfortunately, things get more complicated when they meet Kate, who runs into them with her car. She joins the bandits on their cross-country spree, and eventually she steals something, too: their hearts.",True
4845,"Corky Romano — Comedy, Crime, Corky Romano is a bumbling, simpleton, veterinarian and the youngest, outcast son of an aging gangster, named Pops Romano, who calls upon Corky to infiltrate the local FBI and retrieve and destroy evidence being used to incriminate Pops for racketeering charges.",True
4846,"Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) — Action, Comedy, In this Hong Kong variation of Robin Hood, corrupt officials of a Chinese village are robbed by a masked bandit known as ""Iron Monkey"", named after a benevolent deity. When all else fails, the Governor forces a traveling physician into finding the bandit.",True
4848,"Mulholland Drive — Crime, Drama, Film-Noir, Mystery, Thriller, Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",True
4850,"Spriggan (Supurigan) — Action, Animation, Sci-Fi, An elite superhuman agent must stop a foreign military unit from seizing control of an ancient artifact that holds the key to ultimate power.",True
4853,"Brannigan — Action, A hard-nosed Chicago cop is sent to London to bring back an American mobster being held for extradition. Brannigan in his Irish-American way brings American law to the people of Scotland Yard but has to contend with a stuffy old London first.",True
4855,"Dirty Harry — Action, Crime, Thriller, When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath.",True
4857,"Fiddler on the Roof — Drama, Musical, In a pre-revolutionary Russia, a poor Jewish milkman struggles with the challenges of a changing world as his daughters fall in love and antisemitism grows.",True
4862,"Not Without My Daughter — Drama, An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well.",True
4864,"Titanica — Documentary, IMAX, Titanica is a fascinating non-fiction drama which tells the story of the 1991 expedition to the wreck of the Titanic, the ""unsinkable"" luxury liner which collided with an iceberg and sank on April 15, 1912, losing 1,522 lives. Viewers experience the adventure, drama and danger of deep sea exploration through the activities of an international expedition team composed of unique and colourful characters, each with their own personal interest in the legendary wreck. Combining spectacular life-size images of the shattered remains on the ocean floor with recollections by survivor Eva Hart and computer-enhanced archival photographs, Titanica brings to life a remarkable tale of history, science and human ambition. IMAX",True
4865,"From Hell — Crime, Horror, Mystery, Thriller, Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.",True
4866,"Last Castle, The — Action, A court-martialed general rallies together 1200 inmates to rise against the system that put him away.",True
4867,"Riding in Cars with Boys — Comedy, Drama, In 1965, a young woman with dreams of becoming a writer has a son at the age of 15 and struggles to make things work with the drug-addicted father.",True
4871,"Focus — Drama, In the waning months of World War II, a man and his wife are mistakenly identified as Jews by their anti-Semitic Brooklyn neighbors. Suddenly the victims of religious and racial persecution, they find themselves aligned with a local Jewish immigrant in a struggle for dignity and survival.",True
4873,"Waking Life — Animation, Drama, Fantasy, Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",True
4874,"K-PAX — Drama, Fantasy, Mystery, Sci-Fi, Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",True
4875,"On the Line — Comedy, Romance, Kevin has everything going for him, but his lifelong lack of confidence keeps him from recognizing love and happiness -- even if it's sitting next to him. When Kevin meets the girl of his dreams, Abbey, on Chicago's L train, they connect immediately but he lets this golden opportunity slip away by not having the courage to ask her for her name and number. Unable to find her, or forget her, Kevin and his buddies launch a massive campaign to locate Abbey.",True
4876,"Thirteen Ghosts (a.k.a. Thir13en Ghosts) — Horror, Thriller, Arthur and his two children inherit his uncle's estate: a glass house that serves as a prison to twelve ghosts. When the family, accompanied by a nanny and an attorney, enter the house they find themselves trapped inside an evil machine 'designed by the Devil and powered by the dead' to open the Eye of Hell. Aided by a ghost hunter and his rival, a ghost rights activist out to set the ghosts free, the group must do what they can to get out of the house alive.",True
4877,"Better Than Sex — Comedy, Romance, After a one-night stand a couple is faced with the terrifying possibility of what they really want.",True
4878,"Donnie Darko — Drama, Mystery, Sci-Fi, Thriller, After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",True
4880,"Life as a House — Drama, When a man is diagnosed with terminal cancer, he takes custody of his misanthropic teenage son, for whom quality time means getting high, engaging in small-time prostitution, and avoiding his father.",True
4881,"Man Who Wasn't There, The — Crime, Drama, A tale of murder, crime and punishment set in the summer of 1949. Ed Crane, a barber in a small California town, is dissatisfied with his life, but his wife Doris' infidelity and a mysterious opportunity presents him with a chance to change it.",True
4885,"Domestic Disturbance — Thriller, Frank Morrison is a divorced father with a 12-year-old son, Danny. His ex-wife Susan and son Danny now live with Rick Barnes, Susan's new husband. Danny, who has a reputation for telling lies, accuses his stepfather of committing a murder. Initially, no one believes his accusations, but then Frank becomes convinced and is the only one who believes him. Now, the father Danny trusts must protect him from the stepfather he fears.",True
4886,"Monsters, Inc. — Adventure, Animation, Children, Comedy, Fantasy, Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",True
4888,"Tape — Drama, Jon, a first-time filmmaker, finds himself in Lansing, Michigan to present his film at a local film festival. Vince, his high school friend who is now a volunteer fireman and small-time drug dealer, also visits the town to support Jon on his big day, or so it seems. After a raucous hello and much backslapping, it appears that there is an undercurrent of tension in the air.",True
4889,"Heist — Crime, Drama, Joe Moore has a job he loves. He's a thief. His job goes sour when he gets caught on security camera tape. His fence, Bergman, reneges on the money he's owed, and his wife may be betraying him with the fence's young lieutenant. Moore and his partner, Bobby Blane, and their utility man, Pinky Pincus, find themselves broke, betrayed, and blackmailed. Moore is forced to commit his crew to do one last big job.",True
4890,"Shallow Hal — Comedy, Fantasy, Romance, After taking his dying father's advice, Hal dates only the embodiments of female physical perfection. But that all changes after Hal has an unexpected run-in with self-help guru Tony Robbins. Intrigued by Hal's shallowness, Robbins hypnotizes him into seeing the beauty that exists even in the least physically appealing women. Hal soon falls for Rosemary, but he doesn't realize that his gorgeous girlfriend is actually a 300-pound-not-so-hottie.",True
4895,"Wash, The — Comedy, With the rent due and his car booted, Sean has to come up with some ends...and fast. When his best buddy and roommate Dee Loc, suggests that Sean get a job busting suds down at the local car wash.",True
4896,"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) — Adventure, Children, Fantasy, Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",True
4897,"Fluffer, The — Drama, Romance, Self-effacing, boyish Sean moves to LA to pursue a career in movies but finds it tougher than he imagined. He stumbles onto porn star Johnny Rebel - a handsome, muscled dream of men and women alike - who awakens Sean’s deep obsession.",True
4898,"Novocaine — Comedy, Crime, Mystery, Thriller, A dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs.",True
4899,"Black Knight — Adventure, Comedy, Fantasy, Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After nearly drowning in the moat, he awakens to find himself in 14th century England.",True
4900,"Out Cold — Comedy, Rick Rambis and his friends are having the time of their lives on Bull Mountain—until the legendary Papa Muntz' son decides to sell the mountain to a sleazy land developer, have the staff fired and turn Bull Mountain into 'Yuppieville'.",True
4901,"Spy Game — Action, Crime, Drama, Thriller, On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",True
4902,"Devil's Backbone, The (Espinazo del diablo, El) — Drama, Fantasy, Horror, Thriller, War, Spain, 1939. In the last days of the Spanish Civil War, the young Carlos arrives at the Santa Lucía orphanage, where he will make friends and enemies as he follows the quiet footsteps of a mysterious presence eager for revenge.",True
4903,"In the Bedroom — Drama, Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. His son is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy.",True
4912,"Funny Girl — Drama, Musical, Romance, The life of famed 1930s comedienne Fanny Brice, from her early days in the Jewish slums of New York, to the height of her career with the Ziegfeld Follies, as well as her marriage to the rakish gambler Nick Arnstein.",True
4913,"Circus of Horrors — Horror, A plastic surgeon and his nurse join a bizarre circus to escape from the police. Here he befriends deformed women and transforms them for his ""Temple of Beauty"". However, when they threaten to leave, they meet with mysterious accidents.",True
4914,"Breathless (À bout de souffle) — Crime, Drama, Romance, A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he attempts to persuade a girl to run away to Italy with him.",True
4915,"Beastmaster, The — Action, Adventure, Fantasy, Dar, the son of a king, is hunted by a priest after his birth and grows up in another family. When he becomes a grown man, his new father is murdered by savages and he discovers that he has the ability to communicate with animals, which leads him on a quest for revenge against his father's killers.",True
4916,"Midway — Drama, War, This war drama depicts the U.S. and Japanese forces in the naval Battle of Midway, which became a turning point for Americans during World War II.",True
4917,"MacArthur — Drama, The film portrays MacArthur's life from 1942, before the Battle of Bataan, to 1952, when he was removed from his Korean War command by President Truman for insubordination, and is recounted in flashback as he visits West Point.",True
4921,"Little Women — Drama, Romance, Four sisters come of age in America in the aftermath of the Civil War.",True
4923,"Guadalcanal Diary — Action, War, Concentrating on the personal lives of those involved, a war correspondent takes us through the preparations, landing and initial campaign on Guadalcanal during WWII.",True
4928,"That Obscure Object of Desire (Cet obscur objet du désir) — Drama, After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love.",True
4929,"Toy, The — Comedy, On one of his bratty son Eric's annual visits, the plutocrat U.S. Bates takes him to his department store and offers him anything in it as a gift. Eric chooses a black janitor who has made him laugh with his antics. At first the man suffers many indignities as Eric's ""toy"", but gradually teaches the lonely boy what it is like to have and to be a friend.",True
4930,"Funeral in Berlin — Action, Drama, Thriller, Colonel Stok, a Soviet intelligence officer responsible for security at the Berlin Wall, appears to want to defect but the evidence is contradictory. Stok wants the British to handle his defection and asks for one of their agents, Harry Palmer, to smuggle him out of East Germany.",True
4932,"Dressed to Kill — Mystery, Thriller, After witnessing a mysterious woman brutally slay a homemaker, prostitute Liz Blake finds herself trapped in a dangerous situation. While the police thinks she is the murderer, the real killer is intent on silencing her only witness.",True
4936,"Fame — Drama, Musical, A chronicle of the lives of several teenagers who attend a New York high school for students gifted in the performing arts.",True
